MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
"Halton Hall & Associates, Inc.",Non Admitted,Transverse Insurance Company,TIBAAN 0000080-00,31-03-2023,31-03-2024,Pollard Aircraft Sales Inc; Pollard Spares LLC; et al,6153 N CEYLON ST,Fort Worth,TX,80249,31-03-2023,31-03-2024,"($6,282.00)",0.0,"($6,282.00)","($1,570.50)",8300.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,01-05-2023,New Business,Endorsement,Primary,0,Occurrence,1,14142 DENVER WEST PKWY,LAKEWOOD,CO,80401,10000,"($6,282.00)",0,Units,20,1000000,2000000,Deductible,5000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,08-07-2023,0-1,100,2000000,Jason L. Riley,310 Oak Street,TX - Roanoke,TX - Roanoke,76262,Direct,N,50000,NO,0,1000000,2000000,0
"Halton Hall & Associates, Inc.",Non Admitted,Transverse Insurance Company,TIBAAN 0000080-00,31-03-2023,31-03-2024,Pollard Aircraft Sales Inc; Pollard Spares LLC; et al,6153 N CEYLON ST,Fort Worth,TX,80249,31-03-2023,31-03-2024,"$6,272.00 ",0.0,"$6,272.00 ","$1,568.00 ",0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,01-05-2023,New Business,Endorsement,Primary,0,Occurrence,0,14142 DENVER WEST PKWY,LAKEWOOD,CO,80401,0,"$6,272.00 ",0,1,0,1000000,2000000,Deductible,5000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,08-07-2023,0-1,100,2000000,Jason L. Riley,310 Oak Street,TX - Roanoke,TX - Roanoke,76262,Direct,N,50000,NO,0,1000000,2000000,0
Wings Insurance ,Non Admitted,Transverse Insurance Company,TIBAAN 000093-00,02-05-2023,02-05-2024,Rafter K LLC,9480 GATEWAY DR STE 101,Liberal,MO,89521,02-05-2023,02-05-2024,"$32,294.00 ",25.11,"$32,294.00 ","$8,073.50 ",4803.21,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-05-2023,New Business,New Business,Primary,0,Occurrence,1,8200 NW 33RD ST STE 303,DORAL,FL,33122,837,"$32,294.00 ",0,Area,"5,736",1000000,2000000,Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,08-08-2023,0-1,100,2000000,Zena Dukes,14871 Pioneer Trail,MN - Eden Prairie,MN - Eden Prairie,55347,Direct,N,100000,NO,0,1000000,2000000,1000000
Wings Insurance ,Non Admitted,Transverse Insurance Company,TIBAAN 0009002-00,02-05-2023,02-05-2024,Kupau Inc,9480 GATEWAY DR STE 101,Kailua Kona,HI,89521,02-05-2023,02-05-2024,"$4,245.00 ",4924.92,"$4,245.00 ","$1,061.25 ",140364.62,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-05-2023,New Business,New Business,Primary,0,Occurrence,1,8200 NW 33RD ST STE 303,DORAL,FL,33122,164164,"$4,245.00 ",0,Gross Sales,"65,66,541",1000000,2000000,Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,08-08-2023,0-1,100,2000000,Renewal Dept,14871 Pioneer Trail,MN - Eden Prairie,MN - Eden Prairie,55347,Direct,N,100000,NO,0,1000000,2000000,1000000
Travers & Associates,Non Admitted,Transverse Insurance Company,TIBAAN 0009003-00,02-05-2023,02-05-2024,"DILO Equipment Leasing, LLC",9480 GATEWAY DR STE 101,Clearwater,FL,89521,02-05-2023,02-05-2024,"$6,300.00 ",0.0,"$6,300.00 ","$1,575.00 ",0.0,0,$0.00 ,Non Admitted,$126.00 ,FALSE,Agent Statement Bill Full Pay,02-05-2023,New Business,New Business,Primary,0,Occurrence,0,8200 NW 33RD ST STE 303,DORAL,FL,33122,0,"$6,300.00 ",0,1,0,1000000,2000000,Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,08-08-2023,0-1,100,2000000,Kathryn Forbes,PO Box 220519,MO - Saint Louis,MO - Saint Louis,63122,Direct,N,100000,NO,0,1000000,2000000,1000000
Wings Insurance ,Non Admitted,Transverse Insurance Company,TIBAAN 0009000-00,03-05-2023,03-05-2024,"N37GD, LLC",401 N MICHIGAN AVE STE 400,Fort Myers,FL,60611,03-05-2023,03-05-2024,"$4,514.00 ",1339.5,"$4,514.00 ","$1,128.50 ",38170.87,0,$0.00 ,Non Admitted,$90.28 ,FALSE,Agent Statement Bill Full Pay,03-05-2023,New Business,New Business,Primary,0,Occurrence,1,2001 COPPER BEECH WAY,GREENVILLE,NC,27858,44650,"$4,514.00 ",0,Units,439,1000000,2000000,Deductible,5000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,0-1,100,2000000,Kate Bjorke,14871 Pioneer Trail,MN - Eden Prairie,MN - Eden Prairie,55347,Direct,N,100000,NO,0,1000000,2000000,0
"Avion Insurance Agency, Inc",Non Admitted,Transverse Insurance Company,TIBAAN 0009005-00,03-05-2023,03-05-2024,"Angely Air, LLC",401 N MICHIGAN AVE STE 400,Harlingen,TX,60611,03-05-2023,03-05-2024,"$11,019.00 ",0.0,"$11,019.00 ","$2,754.75 ",0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,03-05-2023,New Business,New Business,Primary,0,Occurrence,0,2001 COPPER BEECH WAY,GREENVILLE,NC,27858,0,"$11,019.00 ",0,1,0,1000000,2000000,Deductible,5000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,0-1,100,2000000,Chris J Conroy,1307 South International Parkway,FL - Lake Mary,FL - Lake Mary,32746,Direct,N,100000,NO,0,1000000,2000000,0
Wings Insurance ,Non Admitted,Transverse Insurance Company,TIBAAN 0000084-00,05-05-2023,05-05-2024,DamnRightITsAJet LLC,1524 APPLING DR,Kathleen,GA,29464,05-05-2023,05-05-2024,"$48,852.00 ",0.0,"$48,852.00 ","$12,213.00 ",35690.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,05-05-2023,New Business,New Business,Primary,0,Occurrence,1,3727 MEETING STREET RD,NORTH CHARLESTON,SC,29405,43000,"$48,852.00 ",0,Gross Sales,4300000,1000000,2000000,Deductible,10000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/15/2023,0-1,100,2000000,Sara Weidler,14871 Pioneer Trail,MN - Eden Prairie,MN - Eden Prairie,55347,Direct,N,100000,YES,5000,1000000,2000000,1000000
Plimsoll Specialty Markets LLC,Non Admitted,Transverse Specialty Insurance Company,TSBAAC 0000002-00,14-09-2022,14-09-2023,3D Aviation Inc,1524 APPLING DR,E FARMINGDALE,NY,29464,05-05-2023,14-09-2023,"$3,091.69 ",0.0,"$3,091.69 ",$772.92 ,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,05-05-2023,New Business,Endorsement,Primary,0,Occurrence,0,3727 MEETING STREET RD,NORTH CHARLESTON,SC,29405,0,"$3,091.69 ",0,1,0,1000000,2000000,Deductible,10000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/15/2023,0-1,100,2000000,Dave McKenzie,3330 Cumberland Blvd,GA - Atlanta,GA - Atlanta,30339,Direct,N,100000,YES,5000,1000000,2000000,1000000
Travers & Associates,Non Admitted,Transverse Insurance Company,TIBAAN 0000095-00,06-05-2023,06-05-2024,J.E.A.R. Aviation Inc,626 1/2 BARRINGER LN STE F,El Paso,TX,77598,06-05-2023,06-05-2024,"$43,182.00 ",0.0,"$43,182.00 ","$10,795.50 ",66400.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-05-2023,New Business,New Business,Primary,0,Occurrence,1,626 1/2 BARRINGER LN STE F,WEBSTER,TX,77598,80000,"$43,182.00 ",0,Gross Sales,"1,00,00,000",1000000,2000000,Deductible,25000,Per Claim,6531,17.1001,All Other Liability Occurrence,8/21/2023,0-1,100,2000000,Kathleen Leatherman,PO Box 220519,MO - Saint Louis,MO - Saint Louis,63122,Direct,N,100000,NO,0,1000000,2000000,0
Travers & Associates,Non Admitted,Transverse Insurance Company,TIBAAN 0009004-00,06-05-2023,06-05-2024,Alberta M. Smith,626 1/2 BARRINGER LN STE F,Payette,ID,77598,06-05-2023,06-05-2024,"$1,728.00 ",0.0,"$1,728.00 ",$432.00 ,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,06-05-2023,New Business,New Business,Primary,0,Occurrence,0,626 1/2 BARRINGER LN STE F,WEBSTER,TX,77598,0,"$1,728.00 ",0,1,0,1000000,2000000,Deductible,25000,Per Claim,6531,17.1001,All Other Liability Occurrence,8/21/2023,0-1,100,2000000,Kathryn Forbes,PO Box 220519,MO - Saint Louis,MO - Saint Louis,63122,Direct,N,100000,NO,0,1000000,2000000,0
"Halton Hall & Associates, Inc.",Non Admitted,Transverse Insurance Company,TIBAAN 0009001-00,11-05-2023,11-05-2024,Waytack LLC,120 E STORY RD,Bryant,AR,34787,11-05-2023,11-05-2024,"$11,693.00 ",0.0,"$11,693.00 ","$2,923.25 ",62250.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-05-2023,New Business,New Business,Primary,0,Occurrence,1,120 E STORY RD,WINTER GARDEN,FL,34787,75000,"$11,693.00 ",0,Gross Sales,"43,18,000",1000000,2000000,Deductible,10000,Per Claim,6531,17.1001,All Other Liability Occurrence,8/30/2023,0-1,100,2000000,Courtney Pena,310 Oak Street,TX - Roanoke,TX - Roanoke,76262,Direct,N,100000,NO,0,1000000,2000000,0
Travers & Associates,Non Admitted,Transverse Insurance Company,TIBAAN 0009007-00,11-05-2023,11-05-2024,Richard Harder,120 E STORY RD,SINKING SPRING,PA,34787,11-05-2023,11-05-2024,"$1,203.00 ",0.0,"$1,203.00 ",$300.75 ,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-05-2023,New Business,New Business,Primary,0,Occurrence,0,120 E STORY RD,WINTER GARDEN,FL,34787,0,"$1,203.00 ",0,1,0,1000000,2000000,Deductible,10000,Per Claim,6531,17.1001,All Other Liability Occurrence,8/30/2023,0-1,100,2000000,Cameron Boykin,PO Box 220519,MO - Saint Louis,MO - Saint Louis,63122,Direct,N,100000,NO,0,1000000,2000000,0
Wings Insurance ,Non Admitted,Transverse Insurance Company,TIBAAN 0000094-00,15-05-2023,15-05-2024,THM Holdings LLC,300 STERLING PLAZA DR STE 301,Lake Oswego,OR,32081,15-05-2023,15-05-2024,"$56,978.00 ",0.0,"$56,978.00 ","$14,244.50 ",224100.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,15-05-2023,New Business,New Business,Primary,0,Occurrence,1,300 STERLING PLAZA DR STE 301,PONTE VEDRA,FL,32081,270000,"$56,978.00 ",0,Gross Sales,"28,00,000",1000000,2000000,Deductible,25000,Per Claim,6531,17.1001,All Other Liability Occurrence,8/30/2023,0-1,100,2000000,Sara Weidler,14871 Pioneer Trail,MN - Eden Prairie,MN - Eden Prairie,55347,Direct,N,100000,NO,0,1000000,2000000,0
"Avion Insurance Agency, Inc",Non Admitted,Transverse Insurance Company,TIBAAN 0000001-00,10-09-2022,10-09-2023,"Ward Aviation, LLC",300 STERLING PLAZA DR STE 301,Grand Rapids,MI,32081,15-05-2023,10-09-2023,"($11,332.00)",0.0,"($11,332.00)","($2,833.00)",0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,15-05-2023,New Business,Endorsement,Primary,0,Occurrence,0,300 STERLING PLAZA DR STE 301,PONTE VEDRA,FL,32081,0,"($11,332.00)",0,1,0,1000000,2000000,Deductible,25000,Per Claim,6531,17.1001,All Other Liability Occurrence,8/30/2023,0-1,100,2000000,Scott M Langevin,1307 South International Parkway,FL - Lake Mary,FL - Lake Mary,32746,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8398701-00,03-08-2023,03-08-2024,"Crankman EA, LLC",3106 Town and Country Road,Donalsonville,GA,39845,24-10-2023,03-08-2024,-138.67,0.0,0,-24.27,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,Cancellation,CN,Primary,0,Occurrence,1,3106 Town and Country Road,HARTFORD,GA,39845,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8398701-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8398701-00,03-08-2023,03-08-2024,"Crankman EA, LLC",3106 Town and Country Road,Donalsonville,GA,39845,24-10-2023,03-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,Cancellation,CN,Primary,0,Occurrence,1,3106 Town and Country Road,HARTFORD,GA,39845,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8398701-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8398701-00,03-08-2023,03-08-2024,"Crankman EA, LLC",3106 Town and Country Road,Donalsonville,GA,39845,24-10-2023,03-08-2024,-61.31,0.0,0,-10.73,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,Cancellation,CN,Primary,0,Occurrence,1,3106 Town and Country Road,HARTFORD,GA,39845,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8398701-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-8398701-00,03-08-2023,03-08-2024,"Crankman EA, LLC",3106 Town and Country Road,Donalsonville,GA,39845,24-10-2023,03-08-2024,-298.66,0.0,0,-52.27,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,24-10-2023,Cancellation,CN,Primary,0,Occurrence,1,3106 Town and Country Road,HARTFORD,GA,39845,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-8398701-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7563080-00,09-08-2023,09-08-2024,MA TRUCKING INC,4652 MORNING BROOK LN,TRACY,CA,95377,25-10-2023,09-08-2024,26.03,0.0,0,4.56,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Cancellation,CN,Primary,0,Occurrence,1,4652 MORNING BROOK LN,HARTFORD,CA,95377,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7563080-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7563080-00,09-08-2023,09-08-2024,MA TRUCKING INC,4652 MORNING BROOK LN,TRACY,CA,95377,25-10-2023,09-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Cancellation,CN,Primary,0,Occurrence,1,4652 MORNING BROOK LN,HARTFORD,CA,95377,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7563080-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7563080-00,09-08-2023,09-08-2024,MA TRUCKING INC,4652 MORNING BROOK LN,TRACY,CA,95377,25-10-2023,09-08-2024,-26.11,0.0,0,-4.57,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Cancellation,CN,Primary,0,Occurrence,1,4652 MORNING BROOK LN,HARTFORD,CA,95377,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7563080-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7563080-00,09-08-2023,09-08-2024,MA TRUCKING INC,4652 MORNING BROOK LN,TRACY,CA,95377,25-10-2023,09-08-2024,-208.87,0.0,0,-36.55,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,25-10-2023,Cancellation,CN,Primary,0,Occurrence,1,4652 MORNING BROOK LN,HARTFORD,CA,95377,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7563080-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1479166-00,11-08-2023,11-08-2024,L & E DEFINES TRANSPORTATION LLC,PO BOX 728,OXFORD,FL,34484,02-10-2023,11-08-2024,-11212.58,0.0,0,-1962.2,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,877 COUNTY ROAD 222,HARTFORD,FL,34484,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1479166-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1479166-00,11-08-2023,11-08-2024,L & E DEFINES TRANSPORTATION LLC,PO BOX 728,OXFORD,FL,34484,02-10-2023,11-08-2024,-333.03,0.0,0,-58.28,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,877 COUNTY ROAD 222,HARTFORD,FL,34484,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1479166-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1479166-00,11-08-2023,11-08-2024,L & E DEFINES TRANSPORTATION LLC,PO BOX 728,OXFORD,FL,34484,02-10-2023,11-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,877 COUNTY ROAD 222,HARTFORD,FL,34484,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1479166-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1479166-00,11-08-2023,11-08-2024,L & E DEFINES TRANSPORTATION LLC,PO BOX 728,OXFORD,FL,34484,02-10-2023,11-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,877 COUNTY ROAD 222,HARTFORD,FL,34484,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1479166-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2577915-00,11-08-2023,11-08-2024,PEDRO GARCIA,13821 HOLLYWOOD DR,El Paso,TX,79928,02-10-2023,11-08-2024,-5526.29,0.0,0,-967.1,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,13821 HOLLYWOOD DR,HARTFORD,TX,79928,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2577915-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2577915-00,11-08-2023,11-08-2024,PEDRO GARCIA,13821 HOLLYWOOD DR,El Paso,TX,79928,02-10-2023,11-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,13821 HOLLYWOOD DR,HARTFORD,TX,79928,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2577915-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2577915-00,11-08-2023,11-08-2024,PEDRO GARCIA,13821 HOLLYWOOD DR,El Paso,TX,79928,02-10-2023,11-08-2024,-61.06,0.0,0,-10.69,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,13821 HOLLYWOOD DR,HARTFORD,TX,79928,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2577915-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-2577915-00,11-08-2023,11-08-2024,PEDRO GARCIA,13821 HOLLYWOOD DR,El Paso,TX,79928,02-10-2023,11-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,02-10-2023,Cancellation,CN,Primary,0,Occurrence,1,13821 HOLLYWOOD DR,HARTFORD,TX,79928,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-2577915-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9552477-00,29-08-2023,29-08-2024,CR7 TRANS INC,2611 Apple Tree Way,Gilroy,CA,95020,05-10-2023,29-08-2024,-7966.09,0.0,0,-1394.07,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,05-10-2023,Cancellation,CN,Primary,0,Occurrence,1,2611 Apple Tree Way,HARTFORD,CA,95020,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9552477-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9552477-00,29-08-2023,29-08-2024,CR7 TRANS INC,2611 Apple Tree Way,Gilroy,CA,95020,05-10-2023,29-08-2024,0,0.0,0,0,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,05-10-2023,Cancellation,CN,Primary,0,Occurrence,1,2611 Apple Tree Way,HARTFORD,CA,95020,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9552477-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-9552477-00,29-08-2023,29-08-2024,CR7 TRANS INC,2611 Apple Tree Way,Gilroy,CA,95020,05-10-2023,29-08-2024,-19.15,0.0,0,-3.35,0.0,0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,05-10-2023,Cancellation,CN,Primary,0,Occurrence,1,2611 Apple Tree Way,HARTFORD,CA,95020,0,0,0,1,0,1000000,"$2,000,000",Deductible,25000,Per Occurrence,6531,17.1001,All Other Liability Occurrence,8/30/2023,ASC-9552477-00,100,2000000,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000,NO,0,1000000,2000000,0
